Country,Date,News_Count,Avg_Tone
Mexico,2020-04-11,972,-2.8234926604391211
Serbia,2020-04-11,27,-1.8838298052515015
Vanuatu,2020-04-11,41,-3.4275862635714436
Ethiopia,2020-04-11,178,-3.3385555014710264
Haiti,2020-04-11,94,-3.335511283099208
Brazil,2020-04-11,777,-4.8334806515645941
Czech Republic,2020-04-11,172,-1.7675408340127308
Tunisia,2020-04-11,216,-2.2032906401588357
Croatia,2020-04-11,29,-2.6721247707173479
French Polynesia,2020-04-11,9,-1.9480380991379489
Belarus,2020-04-11,68,-2.5563234104013928
Panama,2020-04-11,59,-2.7157963015192679
Aruba,2020-04-11,5,1.4552860137765764
Samoa,2020-04-11,6,-2.43151086514736
Sweden,2020-04-11,289,-1.792810507595078
Madagascar,2020-04-11,6,-5.7867046229438426
Thailand,2020-04-11,715,-2.3017645136432412
Zimbabwe,2020-04-11,397,-2.7458763122420229
Colombia,2020-04-11,102,-4.2258650197306125
Kiribati,2020-04-11,2,-3.2237383099416
Italy,2020-04-11,3877,-3.7803532833272047
Singapore,2020-04-11,764,-2.0678852085997934
South Sudan,2020-04-11,60,-2.900241594805085
Benin,2020-04-11,29,-2.3746828353256566
Namibia,2020-04-11,25,-1.0083295089799356
Palau,2020-04-11,3,-2.3735845178544297
Australia,2020-04-11,3044,-2.1770657294841178
Malaysia,2020-04-11,867,-1.5049778572873898
Ghana,2020-04-11,679,-1.7647864641478068
Montenegro,2020-04-11,3,-1.5315853166942115
Botswana,2020-04-11,45,-2.9532215827753321
Mauritius,2020-04-11,31,-1.5111455856952951
Saint Kitts and Nevis,2020-04-11,12,0.79609915588108748
Latvia,2020-04-11,27,-3.3697260905729083
Isle of Man,2020-04-11,1,-0.487804878048781
Egypt,2020-04-12,514,-3.1707576529943733
Japan,2020-04-12,1084,-3.990080727316907
Sudan,2020-04-12,113,-5.3666355741223883
Sri Lanka,2020-04-12,435,-3.8402567585551992
Saudi Arabia,2020-04-12,1298,-4.7606204472631557
United States,2020-04-12,45099,-2.1376360173757414
Kenya,2020-04-12,790,-3.5454312343808079
Pakistan,2020-04-12,1785,-3.3081387121710759
Guadeloupe,2020-04-12,5,-1.479648708387995
Australia,2020-04-12,3119,-2.6282185617417531
Singapore,2020-04-12,556,-3.0520513519265657
Italy,2020-04-12,3140,-3.7776370105304213
Nigeria,2020-04-12,5464,-2.3287161313767322
Puerto Rico,2020-04-12,102,-3.7254153804924486
Zimbabwe,2020-04-12,583,-3.0097670471191789
Bahrain,2020-04-12,104,-0.19100521308009441
North Korea,2020-04-12,313,-3.6169620828144877
Hungary,2020-04-12,129,-0.47295642591328768
Afghanistan,2020-04-12,373,-3.9379631396718429
Kuwait,2020-04-12,238,-1.1966113017945035
Algeria,2020-04-12,59,-5.8331041084724466
West Bank,2020-04-12,101,-0.72747983889520751
Austria,2020-04-12,138,-3.8393287225500661
Cote d'Ivoire,2020-04-12,39,-0.61842801907417666
Uganda,2020-04-12,181,-2.7254818698518779
Christmas Island,2020-04-12,1,-3.5472972972973
Armenia,2020-04-12,95,-3.0122061932229842
Fiji,2020-04-12,120,-3.7752541272802849
Moldova,2020-04-12,25,-1.1088685290735985
Eritrea,2020-04-12,19,-2.8587508303768132
Benin,2020-04-12,23,-2.3466273541988505
"Bahamas, The",2020-04-12,78,-1.5825865217932193
Gabon,2020-04-12,17,-2.5218124513049927
Burundi,2020-04-12,10,-5.53779386396655
Croatia,2020-04-12,36,-2.8245764700049323
Romania,2020-04-12,41,-1.942505035502381
Guatemala,2020-04-12,32,-3.8091801296455241
Paraguay,2020-04-12,11,-2.1814275101198657
Tajikistan,2020-04-12,9,-2.1566837702274917
El Salvador,2020-04-12,37,-4.4474380246118281
Barbados,2020-04-12,92,0.34662512747447094
Cape Verde,2020-04-12,2,1.4321732331211017
American Samoa,2020-04-12,5,-3.9896204378720261
Morocco,2020-04-12,178,-3.0724292249830438
Western Sahara,2020-04-12,4,-2.52100840336134
Chad,2020-04-12,18,-2.3759876263797546
New Caledonia,2020-04-12,7,-3.59712230215827
Suriname,2020-04-12,1,-2.36686390532544
Iraq,2020-04-12,261,-2.1309152783731866
Honduras,2020-04-12,14,-3.8477056583796325
Malaysia,2020-04-12,890,-1.741048716443756
Kazakhstan,2020-04-12,49,-2.7445741961368841
Venezuela,2020-04-12,222,-4.2758109642559363
South Korea,2020-04-12,1398,-3.6218154711283082
Argentina,2020-04-12,107,-2.0094762550170171
Slovenia,2020-04-12,10,-3.9655504847565677
Zambia,2020-04-12,55,-2.8741694512505291
British Virgin Islands,2020-04-12,1,0.395256916996048
French Polynesia,2020-04-12,6,-0.23376256977611154
Bermuda,2020-04-12,9,-0.42533611164064788
Somalia,2020-04-12,150,-3.3442176995567996
Jordan,2020-04-12,127,-2.0450448424945025
Taiwan,2020-04-12,469,-3.1277234003555674
Kosovo,2020-04-12,24,-3.3955453733220065
Haiti,2020-04-12,59,-2.7639877891608178
Sao Tome and Principe,2020-04-12,3,-3.71615709948643
Ethiopia,2020-04-12,119,-3.5607826718412317
Nicaragua,2020-04-12,53,-2.8228868801950857
San Marino,2020-04-12,1,-3.75802016498625
Mauritius,2020-04-12,13,-0.69466331689867644
Estonia,2020-04-12,13,-1.9947227505259397
Ghana,2020-04-12,513,-1.8506364070632051
Saint Kitts and Nevis,2020-04-12,8,-0.38137744450870953
Togo,2020-04-12,57,-0.9062968047496256
Albania,2020-04-12,11,-4.1674619186529025
Ecuador,2020-04-12,85,-1.683476456047958
Portugal,2020-04-12,185,-1.8377250786876127
Bangladesh,2020-04-12,841,-3.8175105319022564
United Kingdom,2020-04-12,10536,-2.048304124904397
Georgia,2020-04-12,78,-2.9260908403063626
France,2020-04-12,1613,-3.3067443987025245
United Arab Emirates,2020-04-12,801,-1.2051389255904139
Lebanon,2020-04-12,201,-3.9519584432521508
Thailand,2020-04-12,362,-3.4550559643646395
Germany,2020-04-12,1203,-3.4319917071080885
Yemen,2020-04-12,407,-7.8892563659723418
Nepal,2020-04-12,258,-2.9433515810346966
Ireland,2020-04-12,1059,-1.1852829560931712
Cook Islands,2020-04-12,4,-1.8503674036006417
Belgium,2020-04-12,190,-3.6389858466984566
Senegal,2020-04-12,41,-1.3677141421048107
Guernsey,2020-04-12,9,-0.33700160867916962
Burkina Faso,2020-04-12,14,-4.7822382300798356
Tuvalu,2020-04-12,5,-0.908913537359032
Colombia,2020-04-12,89,-3.2964345191043831
Congo,2020-04-12,139,-4.1138163612623044
Macedonia,2020-04-12,32,0.26134160425687991
Trinidad and Tobago,2020-04-12,63,-1.1289430881781843
Libya,2020-04-12,221,-6.548505447997381
Poland,2020-04-12,114,-2.8921219771251461
Namibia,2020-04-12,30,-2.9260670852111175
Guyana,2020-04-12,88,-1.8961854816868136
Slovak Republic,2020-04-12,16,-2.7584532309823753
Monaco,2020-04-12,12,3.0039258557200963
Marshall Islands,2020-04-12,21,-2.5468643882123865
Solomon Islands,2020-04-12,14,-4.4355092757043826
Serbia,2020-04-12,50,-2.7948478310391431
Malawi,2020-04-12,48,-0.43284779291959652
Botswana,2020-04-12,29,-2.9829887634278447
Mozambique,2020-04-12,18,-4.3771116442901974
Vatican City,2020-04-12,36,-2.8055927320492242
Vanuatu,2020-04-12,39,-1.8781427460334206
Andorra,2020-04-12,2,-3.91941391941392
Jersey,2020-04-12,390,-1.956085556829511
Democratic Republic of the Congo,2020-04-12,19,-4.6035356207496259
Montenegro,2020-04-12,9,1.6342147291293023
Tunisia,2020-04-12,115,-2.4812032905659716
Belarus,2020-04-12,83,-2.9403607727244916
Brazil,2020-04-12,418,-3.1109292849111423
Cameroon,2020-04-12,51,-2.8462232498181863
Russia,2020-04-12,2069,-3.3146236298538239
Greenland,2020-04-12,6,-0.85003114267617752
Antarctica,2020-04-12,50,-1.9463053837309297
Comoros,2020-04-12,4,-5.455916674478976
Bhutan,2020-04-12,38,-3.614346187221722
Myanmar,2020-04-12,67,-2.0348413323467067
Paracel Islands,2020-04-12,2,-4.3251700009855121
Madagascar,2020-04-12,11,-2.4352732291618211
Liberia,2020-04-12,171,-3.9762861798665465
Laos,2020-04-12,94,0.73452876273415935
Luxembourg,2020-04-12,37,-2.5943037219698528
Sierra Leone,2020-04-12,32,-2.8139534337362875
India,2020-04-12,11986,-2.5775959714298278
Greece,2020-04-12,277,-3.526850301914795
"Vietnam, Republic of",2020-04-12,638,-1.483167242609615
Macau,2020-04-12,19,-3.6682316346887429
Equatorial Guinea,2020-04-12,3,-5.6970309113451831
Norway,2020-04-12,136,-0.91528683009376754
Brunei,2020-04-12,29,-4.4042695028164873
Rwanda,2020-04-12,67,-1.5867316384954546
Costa Rica,2020-04-12,8,-2.1558759232454934
Indonesia,2020-04-12,748,-3.0215346113335277
Turkey,2020-04-12,1188,-4.9343548325197846
Niger,2020-04-12,758,-2.4562289900288277
South Africa,2020-04-12,831,-3.2171731909082415
Netherlands,2020-04-12,303,-2.2809731796504762
South Sudan,2020-04-12,67,-5.2475669149403084
Angola,2020-04-12,51,-3.3155809805284795
Mexico,2020-04-12,731,-2.4069582401062197
Guam,2020-04-12,148,-3.1367279326903335
Syria,2020-04-12,269,-5.5118066008266089
Mongolia,2020-04-12,9,-1.2074413599186258
Cuba,2020-04-12,138,-2.2096161277514494
Peru,2020-04-12,72,-3.2364282181324198
Cyprus,2020-04-12,34,0.17281700801886313
Oman,2020-04-12,95,-0.92825152609264761
Bulgaria,2020-04-12,67,-0.90381596026647126
Seychelles,2020-04-12,9,0.19071308575968487
Czech Republic,2020-04-12,117,-1.5030318384274148
Canada,2020-04-12,3266,-1.9072687236507153
Gambia,2020-04-12,22,0.46236155171648341
Finland,2020-04-12,35,-2.5695237798352806
Virgin Islands,2020-04-12,1,-6.61224489795918
Turkmenistan,2020-04-12,9,-2.7712189606826376
Grenada,2020-04-12,3,-2.5858804511677698
Oceans,2020-04-12,10,-4.1719839334244746
Uruguay,2020-04-12,280,-2.4044971942198572
Lesotho,2020-04-12,6,-5.2774812648617688
Kyrgyzstan,2020-04-12,14,0.072391258178738815
Micronesia,2020-04-12,5,-3.0128035048294137
Reunion,2020-04-12,7,1.6806897305957365
Israel,2020-04-12,2391,-2.6433983862832733
Faroe Islands,2020-04-12,2,-3.4082938939772549
Chile,2020-04-12,64,-1.0278760035513512
Denmark,2020-04-12,131,-1.144656489428036
Panama,2020-04-12,89,-1.788787181076406
Bolivia,2020-04-12,36,-5.462313042855703
Tanzania,2020-04-12,110,-3.9515524703718459
Djibouti,2020-04-12,12,-3.6474954405606552
Martinique,2020-04-12,5,-3.018478093125013
Kiribati,2020-04-12,4,-3.4710925658346423
Azerbaijan,2020-04-12,83,-2.2813466903068029
Bosnia-Herzegovina,2020-04-12,5,-4.2124968264474267
China,2020-04-12,9352,-3.5917900693322085
Ukraine,2020-04-12,260,-2.5482052276449689
Hong Kong,2020-04-12,306,-3.8432130146315133
New Zealand,2020-04-12,1247,-2.1253591326221764
Spain,2020-04-12,1916,-4.0493701190401037
Sweden,2020-04-12,235,-4.0371243084132669
Switzerland,2020-04-12,299,-2.9508698453626829
Mali,2020-04-12,22,-0.33670856335127219
Malta,2020-04-12,95,-2.6585811530639312
Nauru,2020-04-12,14,-1.4969948916392894
Samoa,2020-04-12,12,-1.2243641112998582
Papua New Guinea,2020-04-12,13,-0.966618588422732
Antigua and Barbuda,2020-04-12,10,-1.6376327945501006
Maldives,2020-04-12,77,-3.1670810805778147
Gibraltar,2020-04-12,7,-1.9483891970826845
Northern Mariana Islands,2020-04-12,26,-2.6602115361136454
Isle of Man,2020-04-12,4,-4.2406682557370443
East Timor,2020-04-12,3,-3.2628898691266177
Cambodia,2020-04-12,189,-2.1236389119963293
Latvia,2020-04-12,26,-4.2089403335532918
Lithuania,2020-04-12,43,-1.8594498911856348
Jamaica,2020-04-12,226,-0.852736054364407
Tonga,2020-04-12,41,2.1718390797439557
Palau,2020-04-12,5,-3.0390910505838677
Qatar,2020-04-12,171,-0.582890720453233
Guinea,2020-04-12,15,-3.5486545094930442
Mauritania,2020-04-12,11,-1.50526224077896
Saint Vincent and the Grenadines,2020-04-12,3,2.3666339833678336
Gaza Strip,2020-04-12,32,-3.8493569557859342
Belize,2020-04-12,7,-2.62091024498266
Philippines,2020-04-12,1403,-1.6456155643594563
Iran,2020-04-12,1349,-4.8021125317774427
Dominican Republic,2020-04-12,22,-3.3398393366668087
Iceland,2020-04-12,78,-2.5126556398241275
Uzbekistan,2020-04-12,30,-1.0642412118043989
Central African Republic,2020-04-12,19,-4.7028924308356652
Cayman Islands,2020-04-12,14,-0.3133582350197579
Turkey,2020-04-13,1321,-3.7760785509307873
Malaysia,2020-04-13,1430,-1.4802821133281665
South Africa,2020-04-13,1115,-3.6575270391305574
Spain,2020-04-13,2858,-3.5363418923709671
Italy,2020-04-13,3515,-2.778969571029823
Netherlands,2020-04-13,467,-2.61766334156738
Australia,2020-04-13,4068,-2.4108965900425483
Bangladesh,2020-04-13,651,-3.3532008409455525
Japan,2020-04-13,2174,-3.2519107386072617
Ireland,2020-04-13,1207,-0.97403927891419129
Pakistan,2020-04-13,2281,-3.0433815884980082
Israel,2020-04-13,2696,-2.9064963472066236
Russia,2020-04-13,3786,-3.5922317242819157
Indonesia,2020-04-13,1540,-3.3586725581262953
Greece,2020-04-13,470,-3.7507232603937091
Honduras,2020-04-13,55,-3.5871111764519066
Czech Republic,2020-04-13,140,-2.5168131735912933
Sudan,2020-04-13,235,-3.0882907732082532
Uganda,2020-04-13,236,-2.3843542056957738
Saudi Arabia,2020-04-13,1800,-3.0393013362118255
Thailand,2020-04-13,883,-2.9958059826196788
Papua New Guinea,2020-04-13,12,-1.4585804702290086
Saint Helena,2020-04-13,1,-0.336700336700336
Zimbabwe,2020-04-13,490,-2.8857026074910745
Romania,2020-04-13,151,-4.0642205276976568
Ukraine,2020-04-13,626,-3.1991159317846791
Algeria,2020-04-13,114,-4.0430914298888379
Syria,2020-04-13,409,-6.064095173832313
Lebanon,2020-04-13,180,-2.7462946614792294
Gibraltar,2020-04-13,22,0.25760253989607196
Lithuania,2020-04-13,72,-1.8281014499297612
Malta,2020-04-13,167,-2.4999790920937581
El Salvador,2020-04-13,64,-4.6495279838594987
Bhutan,2020-04-13,101,-1.8088201036869878
Reunion,2020-04-13,16,-0.33043069409939596
Burkina Faso,2020-04-13,35,-1.7661212730217604
Benin,2020-04-13,48,-1.2368576895986894
Mali,2020-04-13,55,-2.5371274141839879
Chile,2020-04-13,120,-3.0975999862481403
Estonia,2020-04-13,54,-1.4925353906944383
Djibouti,2020-04-13,22,-2.1238687467536774
Chad,2020-04-13,54,-1.8597059677495047
Gambia,2020-04-13,30,-1.8761179500886924
United Kingdom,2020-04-13,11393,-1.8055421920764367
Montenegro,2020-04-13,11,-2.5996616312830625
Saint Lucia,2020-04-13,9,-2.4027316043555054
Democratic Republic of the Congo,2020-04-13,98,-4.9040625534842262
Slovenia,2020-04-13,18,-1.9104812297891873
Colombia,2020-04-13,197,-4.0850470746837848
Swaziland,2020-04-13,11,-6.450707857883498
Bosnia-Herzegovina,2020-04-13,7,-4.076744020079957
Cook Islands,2020-04-13,2,-1.0080232424443809
Armenia,2020-04-13,257,-2.7825277298963
Puerto Rico,2020-04-13,92,-2.6977965025007622
Tajikistan,2020-04-13,55,-2.9770293811992024
Peru,2020-04-13,298,-2.134713339238854
Tanzania,2020-04-13,144,-2.3721117906865645
Guinea,2020-04-13,43,-2.0089713709613948
Iran,2020-04-13,1601,-4.15870304468058
Tunisia,2020-04-13,117,-1.9766938762026358
Madagascar,2020-04-13,23,-1.5844695348408044
Malawi,2020-04-13,130,-1.6992066583254395
Nigeria,2020-04-13,5998,-2.2813467040311584
Denmark,2020-04-13,190,-4.7141546663429681
Comoros,2020-04-13,30,-2.8427894612459688
Nauru,2020-04-13,5,-2.5163004858801532
Iraq,2020-04-13,278,-1.9512421338693104
Martinique,2020-04-13,2,-1.4866186216637103
Jordan,2020-04-13,201,-1.6431683029815667
Vanuatu,2020-04-13,40,-4.5752881961292413
Taiwan,2020-04-13,575,-2.7452902867369979
Marshall Islands,2020-04-13,5,-3.2199969682409879
Congo,2020-04-13,130,-3.282645049035354
Laos,2020-04-13,87,-2.1871146161138473
Kuwait,2020-04-13,237,-1.6191532441836665
Svalbard,2020-04-13,1,-2.24852071005917
Greenland,2020-04-13,12,-3.8488486122824463
Cyprus,2020-04-13,27,-3.0586041555517185
Aruba,2020-04-13,3,-0.14746893007468109
Canada,2020-04-13,5372,-1.8534187961800839
British Virgin Islands,2020-04-13,3,1.6489910421358434
Isle of Man,2020-04-13,6,-3.1235565517439716
United States,2020-04-13,73137,-2.1699680851197996
Liberia,2020-04-13,393,-3.0008758664262656
Egypt,2020-04-13,726,-3.40919556146115
Cuba,2020-04-13,244,-1.579618841141013
Guam,2020-04-13,589,-4.2057875193341765
"Vietnam, Republic of",2020-04-13,1538,-1.2535899312195304
Haiti,2020-04-13,79,-2.8647087021363031
Jamaica,2020-04-13,275,-1.4946846343352564
Cote d'Ivoire,2020-04-13,80,-1.4337157692862417
Argentina,2020-04-13,249,-2.7914914973464846
Virgin Islands,2020-04-13,11,-0.62019591704873078
Kyrgyzstan,2020-04-13,67,-2.7608199905862643
Maldives,2020-04-13,68,-2.6196873930782152
South Korea,2020-04-13,2510,-3.3591327524943111
Christmas Island,2020-04-13,1,-3.3454407459611821
Switzerland,2020-04-13,450,-3.1238827656360657
Angola,2020-04-13,57,-1.8990889477728998
South Sudan,2020-04-13,150,-3.025762393409011
Libya,2020-04-13,284,-4.711124652740839
Senegal,2020-04-13,65,-2.2710188589870994
Oceans,2020-04-13,24,-3.0732129462396189
Saint Kitts and Nevis,2020-04-13,8,0.22050503286412054
Croatia,2020-04-13,69,-1.1498180986407742
Antarctica,2020-04-13,18,-3.0739211638362134
Hungary,2020-04-13,122,-1.1539432110232637
Equatorial Guinea,2020-04-13,24,-0.15571401928638057
Venezuela,2020-04-13,266,-3.2179094471738785
Bermuda,2020-04-13,29,-1.5285312332854382
Qatar,2020-04-13,261,-0.55916194099360217
Palau,2020-04-13,3,-3.9857876726750665
Kosovo,2020-04-13,22,-3.5512626544123469
Northern Mariana Islands,2020-04-13,12,-2.8306828814632703
Trinidad and Tobago,2020-04-13,85,-1.125968941213384
Paracel Islands,2020-04-13,3,-4.3767253810312887
Belize,2020-04-13,12,-2.53042787909441
Bahrain,2020-04-13,144,-0.93641522655252851
Luxembourg,2020-04-13,22,-1.509564617363655
Kiribati,2020-04-13,13,2.245712650822314
North Korea,2020-04-13,261,-2.9210094351299016
Cape Verde,2020-04-13,5,3.1439492878659929
Liechtenstein,2020-04-13,2,-2.5081209395302348
Botswana,2020-04-13,20,-2.9432306032421414
Guinea-Bissau,2020-04-13,9,-1.2127990747379194
Brazil,2020-04-13,1265,-2.7108766773137019
Uruguay,2020-04-13,54,-2.2297261167546303
Kenya,2020-04-13,997,-3.1239532606516467
Morocco,2020-04-13,293,-3.3137917981564198
Somalia,2020-04-13,183,-3.6127985497428479
American Samoa,2020-04-13,3,-5.38690672218579
Slovak Republic,2020-04-13,97,-4.731179997533947
Costa Rica,2020-04-13,9,-2.1053777076603528
Gaza Strip,2020-04-13,36,-2.0446632920175021
Brunei,2020-04-13,56,-2.793574333026525
Poland,2020-04-13,130,-3.7573932228924818
East Timor,2020-04-13,10,-4.8282629977243827
Oman,2020-04-13,103,-1.2357565062233895
China,2020-04-13,15366,-3.3017515318815569
Nepal,2020-04-13,426,-1.6072103088442418
New Zealand,2020-04-13,1539,-1.3486186045928217
Fiji,2020-04-13,906,-2.9011322369978312
Ghana,2020-04-13,782,-1.8340802667945115
Singapore,2020-04-13,1115,-1.9472091951207753
Mongolia,2020-04-13,29,-2.7941782975850735
Ethiopia,2020-04-13,461,-4.5625249614291015
Georgia,2020-04-13,135,-2.8507256981700317
Belarus,2020-04-13,271,-2.5748291081833119
Portugal,2020-04-13,297,-1.9754059241178896
Niger,2020-04-13,791,-2.3292200006905039
Ecuador,2020-04-13,323,-6.2883232744355331
Cameroon,2020-04-13,141,-1.7904352687259435
Central African Republic,2020-04-13,14,-2.99669060671048
Sri Lanka,2020-04-13,415,-3.6012125823406058
"Bahamas, The",2020-04-13,141,-1.7354753476666678
Bulgaria,2020-04-13,96,-1.3546528840861907
Mauritius,2020-04-13,13,0.40584086781735851
Afghanistan,2020-04-13,541,-2.8608275363706737
Panama,2020-04-13,80,-1.1543907887069835
Uzbekistan,2020-04-13,85,-2.6830563584417235
West Bank,2020-04-13,134,-2.9638727401952814
Rwanda,2020-04-13,112,-2.56223771615175
Mauritania,2020-04-13,21,-1.3713620458273077
French Polynesia,2020-04-13,14,-2.7449890295917916
Seychelles,2020-04-13,9,0.091341226209408877
Micronesia,2020-04-13,6,-3.448490108272626
Myanmar,2020-04-13,55,-2.2080269282073539
Dominica,2020-04-13,6,-0.60561681357221042
Turkmenistan,2020-04-13,29,-3.075880032250188
Samoa,2020-04-13,6,0.80821290050326045
Monaco,2020-04-13,9,2.0967105462912827
Cayman Islands,2020-04-13,4,-0.85511238240764609
Sao Tome and Principe,2020-04-13,13,-2.9259988539999959
Macau,2020-04-13,36,-2.6386485010257914
Namibia,2020-04-13,37,-2.3296511254096024
Austria,2020-04-13,242,-2.8559072143862805
Mexico,2020-04-13,960,-2.4483450451010471
New Caledonia,2020-04-13,1,-0.462962962962963
Germany,2020-04-13,1612,-2.7930526592292488
Moldova,2020-04-13,24,-2.8135701220089184
Guadeloupe,2020-04-13,5,-1.0829360837311919
India,2020-04-13,15496,-2.527048881201698
Sierra Leone,2020-04-13,77,-2.7906923376487156
Solomon Islands,2020-04-13,38,-3.8609426195428864
Falkland Islands (Islas Malvinas),2020-04-13,2,-1.4577259475218649
Mozambique,2020-04-13,57,-4.6166064127085189
Bolivia,2020-04-13,27,-2.3288169772300797
France,2020-04-13,2423,-3.4476149616923042
Latvia,2020-04-13,51,-1.8588566075010502
French Guiana,2020-04-13,1,-3.39805825242718
Tonga,2020-04-13,41,2.6273570283818106
Western Sahara,2020-04-13,1,-6.13026819923372
Cambodia,2020-04-13,229,-1.9491727937692216
Hong Kong,2020-04-13,474,-2.9122898824791421
Philippines,2020-04-13,2038,-1.4944944682357635
Jersey,2020-04-13,543,-1.779155194090301
Sweden,2020-04-13,494,-4.7721536673281
United Arab Emirates,2020-04-13,867,-1.6988722119728696
Yemen,2020-04-13,265,-5.283022054615218
Barbados,2020-04-13,68,-0.29544664287838196
Togo,2020-04-13,42,-2.5259755833142887
Paraguay,2020-04-13,22,-2.3408384397217059
Iceland,2020-04-13,108,-2.513656678663593
